sample_id,model_key,model_name,model_display_name,model_version,benchmark,run_label,candidate_index,entry_point,code,compiled_ok,tests_passed,functional_correctness,error_type,base_status,plus_status,base_passed,base_total,plus_passed,plus_total
Mbpp/800,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,remove_all_spaces,"def remove_all_spaces(text):
    return text.replace("" "", """")",True,True,True,,pass,pass,4,4,120,120
Mbpp/801,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,test_three_equal,"def test_three_equal(x, y, z):
    if x == y and y == z:
        return 3
    elif x == y or y == z or x == z:
        return 2
    else:
        return 0",True,True,True,,pass,pass,3,3,110,110
Mbpp/803,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,is_perfect_square,"def is_perfect_square(n):
    if not isinstance(n, int):
        raise ValueError(""invalid inputs"")
    if n < 0:
        return False
    root = int(n**0.5)
    return root * root == n",True,True,True,,pass,pass,6,6,106,106
Mbpp/804,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,is_product_even,"def is_product_even(arr):
    product = 1
    for num in arr:
        product *= num
    return product % 2 == 0",True,True,True,,pass,pass,3,3,109,109
Mbpp/805,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,max_sum_list,"def max_sum_list(lists):
    if not isinstance(lists, list) or not all(isinstance(x, list) for x in lists) or not all(all(isinstance(y, (int, float)) for y in x) for x in lists):
        raise ValueError(""invalid inputs"")
    
    max_sum = float('-inf')
    max_list = []
    for lst in lists:
        current_sum = sum(lst)
        if current_sum > max_sum:
            max_sum = current_sum
            max_list = lst
    return max_list",True,True,True,,pass,pass,3,3,125,125
Mbpp/806,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,max_run_uppercase,"def max_run_uppercase(test_str):
    max_count = 0
    current_count = 0
    
    for char in test_str:
        if char.isupper():
            current_count += 1
            max_count = max(max_count, current_count)
        else:
            current_count = 0
    
    return max_count",True,False,False,failed_tests,pass,fail,3,3,54,102
Mbpp/807,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,first_odd,"def first_odd(nums):
    return next((el for el in nums if el % 2 != 0), None)",True,True,True,,pass,pass,3,3,105,105
Mbpp/808,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,check_K,"def check_K(test_tup, K):
    return K in test_tup",True,True,True,,pass,pass,3,3,121,121
Mbpp/809,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,check_smaller,"def check_smaller(test_tup1, test_tup2):
    return all(a < b for a, b in zip(test_tup1, test_tup2))",True,False,False,failed_tests,fail,fail,0,3,111,122
Mbpp/82,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,volume_sphere,"import math

def volume_sphere(r):
    assert isinstance(r, (int, float)), ""invalid inputs""
    assert r > 0, ""invalid inputs""
    return (4/3) * math.pi * r**3",True,True,True,,pass,pass,3,3,105,105
Mbpp/84,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,sequence,"def sequence(n):
    if n <= 2:
        return 1
    else:
        a = [0] * (n + 1)
        a[1], a[2] = 1, 1
        for i in range(3, n + 1):
            a[i] = a[a[i - 1]] + a[i - a[i - 1]]
        return a[n]",True,True,True,,pass,pass,3,3,108,108
Mbpp/85,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,surfacearea_sphere,"import math

def surfacearea_sphere(r):
    assert isinstance(r, (int, float)), ""invalid inputs""
    assert r > 0, ""invalid inputs""
    
    return 4 * math.pi * r**2",True,True,True,,pass,pass,3,3,105,105
Mbpp/86,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,centered_hexagonal_number,"def centered_hexagonal_number(n):
    assert isinstance(n, int), ""invalid inputs""
    assert n > 0, ""invalid inputs""
    
    return 3 * n * (n - 1) + 1",True,True,True,,pass,pass,3,3,101,101
Mbpp/87,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,merge_dictionaries_three,"def merge_dictionaries_three(dict1, dict2, dict3):
    merged = {**dict1, **dict2, **dict3}
    return merged",True,True,True,,pass,pass,3,3,108,108
Mbpp/88,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,freq_count,"def freq_count(list1):
    frequency = {}
    for element in list1:
        if element in frequency:
            frequency[element] += 1
        else:
            frequency[element] = 1
    return frequency",True,True,True,,pass,pass,3,3,103,103
Mbpp/89,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,closest_num,"def closest_num(n):
    return n - 1 if isinstance(n, int) else None",True,True,True,,pass,pass,3,3,102,102
Mbpp/9,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,find_Rotations,"def find_Rotations(s):
    for i in range(1, len(s)):
        if s == s[i:] + s[:i]:
            return i
    return len(s)",True,True,True,,pass,pass,3,3,101,101
Mbpp/90,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,len_log,"def len_log(list1):
    max_length = -1
    for word in list1:
        if len(word) > max_length:
            max_length = len(word)
    return max_length",True,True,True,,pass,pass,3,3,103,103
Mbpp/91,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,find_substring,"def find_substring(str1, sub_str):
    return any(sub_str in s for s in str1)",True,True,True,,pass,pass,3,3,102,102
Mbpp/92,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,is_undulating,"def is_undulating(n):
    if not isinstance(n, int) or n < 0:
        return False
    
    str_n = str(n)
    for i in range(len(str_n) - 1):
        if str_n[i] == str_n[i + 1]:
            return False
    return True",True,False,False,failed_tests,pass,fail,3,3,86,101
Mbpp/93,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,power,"def power(a, b):
    assert isinstance(a, (int, float)), ""invalid inputs""
    assert isinstance(b, int), ""invalid inputs""
    return a ** b",True,True,True,,pass,pass,3,3,110,110
Mbpp/94,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,index_minimum,"def index_minimum(test_list):
    return min(test_list, key=lambda x: x[1])[0]",True,True,True,,pass,pass,3,3,106,106
Mbpp/95,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,Find_Min_Length,"def Find_Min_Length(lst):
    return min(len(sublist) for sublist in lst)",True,True,True,,pass,pass,3,3,105,105
Mbpp/96,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,divisor,"def divisor(n):
    if not isinstance(n, int) or n <= 0:
        raise ValueError(""Invalid inputs"")
    
    count = 0
    for i in range(1, int(n**0.5) + 1):
        if n % i == 0:
            count += 2  # Each divisor pair contributes to the count
            if i == n // i:  # Correctly handle perfect squares
                count -= 1
    return count",True,True,True,,pass,pass,3,3,101,101
Mbpp/97,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,frequency_lists,"def frequency_lists(list1):
    from collections import defaultdict
    
    freq = defaultdict(int)
    for sublist in list1:
        for element in sublist:
            freq[element] += 1
    return dict(freq)",True,True,True,,pass,pass,3,3,103,103
Mbpp/98,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,multiply_num,"import math

def multiply_num(numbers):
    if not isinstance(numbers, (tuple, list)):
        raise ValueError(""Invalid input"")
    if len(numbers) == 0:
        raise ValueError(""Invalid input"")
    if not all(isinstance(item, (int, float)) for item in numbers):
        raise ValueError(""Invalid input"")
    
    product = 1
    for num in numbers:
        product *= num
    
    return product / len(numbers)

# Test the function with the provided assertion
assert math.isclose(multiply_num((8, 2, 3, -1, 7)), -67.2, rel_tol=0.001)",True,True,True,,pass,pass,3,3,110,110
Mbpp/99,m2_deepseek_coder,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,16B Lite Instruct Q4_0,mbpp_plus,fc,1,decimal_to_binary,"def decimal_to_binary(n):
    if not isinstance(n, int):
        raise ValueError(""Invalid input: expected an integer"")
    return bin(n)[2:]",True,False,False,failed_tests,pass,fail,3,3,53,104
HumanEval/0,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,has_close_elements,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    assert isinstance(threshold, float) and threshold > 0, ""invalid inputs""
    assert isinstance(numbers, list), ""invalid inputs""
    assert all([isinstance(v, (int, float)) for v in numbers]), ""invalid inputs""

    numbers.sort()
    for i in range(len(numbers) - 1):
        if abs(numbers[i] - numbers[i + 1]) < threshold:
            return True
    return False",True,True,True,,pass,pass,7,7,999,999
HumanEval/1,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,separate_paren_groups,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    result = []
    current = []
    depth = 0
    
    for ch in paren_string:
        if ch == ' ':
            continue
        if ch == '(':
            depth += 1
            current.append(ch)
        elif ch == ')':
            depth -= 1
            current.append(ch)
            if depth == 0:
                result.append(''.join(current))
                current = []
    
    return result",True,True,True,,pass,pass,4,4,83,83
HumanEval/10,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,make_palindrome,"def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
    if not string:
        return """"
    
    for i in range(len(string)):
        suffix = string[i:]
        if is_palindrome(suffix):
            prefix = string[:i]
            return string + prefix[::-1]
    return string + string[:-1][::-1]",True,True,True,,pass,pass,5,5,780,780
HumanEval/100,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,make_a_pile,"def make_a_pile(n):
    result = []
    current = n
    for _ in range(n):
        result.append(current)
        if current % 2 == 0:
            current += 2
        else:
            current += 2
    return result",True,True,True,,pass,pass,5,5,112,112
HumanEval/101,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,words_string,"def words_string(s):
    import re
    if not s:
        return []
    return re.split(r'[,\s]+', s.strip())",True,False,False,failed_tests,fail,fail,5,6,874,1000
HumanEval/102,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,choose_num,"def choose_num(x, y):
    if x > y:
        return -1
    start = x if x % 2 == 0 else x + 1
    for num in range(start, y + 1, 2):
        if num % 2 == 0:
            continue
    if start > y:
        return -1
    return y if y % 2 == 0 else y - 1",True,True,True,,pass,pass,8,8,944,944
HumanEval/103,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,rounded_avg,"def rounded_avg(n, m):
    if n > m:
        return -1
    total = (n + m) * (m - n + 1) // 2
    count = m - n + 1
    average = total / count
    rounded = round(average)
    return bin(rounded)",True,True,True,,pass,pass,12,12,939,939
HumanEval/104,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,unique_digits,"def unique_digits(x):
    """"""Given a list of positive integers x. return a sorted list of all 
    elements that hasn't any even digit.

    Note: Returned list should be sorted in increasing order.
    
    For example:
    >>> unique_digits([15, 33, 1422, 1])
    [1, 15, 33]
    >>> unique_digits([152, 323, 1422, 10])
    []
    """"""
    def has_even_digit(n):
        while n > 0:
            digit = n % 10
            if digit % 2 == 0:
                return True
            n //= 10
        return False
    
    result = []
    for num in x:
        if not has_even_digit(num):
            result.append(num)
    result.sort()
    return result",True,True,True,,pass,pass,4,4,999,999
HumanEval/105,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,by_length,"def by_length(arr):
    names = [""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine""]
    filtered = [x for x in arr if 1 <= x <= 9]
    filtered.sort()
    filtered.reverse()
    result = []
    for num in filtered:
        result.append(names[num - 1])
    return result",True,True,True,,pass,pass,5,5,999,999
HumanEval/106,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,f,"def f(n):
    result = []
    for i in range(1, n + 1):
        if i % 2 == 0:
            fact = 1
            for j in range(1, i + 1):
                fact *= j
            result.append(fact)
        else:
            total = 0
            for j in range(1, i + 1):
                total += j
            result.append(total)
    return result",True,True,True,,pass,pass,4,4,104,104
HumanEval/107,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,even_odd_palindrome,"def is_palindrome(x):
    s = str(x)
    return s == s[::-1]

def even_odd_palindrome(n):
    assert type(n) == int, ""invalid inputs""
    assert 1 <= n <= 1000, ""invalid inputs""
    
    even_count = 0
    odd_count = 0
    
    for i in range(1, n + 1):
        if is_palindrome(i):
            if i % 2 == 0:
                even_count += 1
            else:
                odd_count += 1
    
    return (even_count, odd_count)",True,True,True,,pass,pass,8,8,169,169
HumanEval/108,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,count_nums,"def sum_of_digits(n):
    if n == 0:
        return 0
    sign = -1 if n < 0 else 1
    n = abs(n)
    total = 0
    while n > 0:
        total += n % 10
        n //= 10
    return sign * total

def count_nums(arr):
    if not arr:
        return 0
    count = 0
    for num in arr:
        if sum_of_digits(num) > 0:
            count += 1
    return count",True,False,False,failed_tests,fail,fail,7,8,140,1000
HumanEval/109,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,move_one_ball,"def move_one_ball(arr):
    if not arr:
        return True
    n = len(arr)
    sorted_arr = sorted(arr)
    for i in range(n):
        if arr == sorted_arr:
            return True
        arr = [arr[-1]] + arr[:-1]
    return False",True,True,True,,pass,pass,5,5,953,953
HumanEval/11,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,string_xor,"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""
    assert isinstance(a, str) and isinstance(b, str), ""invalid inputs""
    assert len(a) == len(b), ""invalid inputs""
    assert set(a).issubset({""0"", ""1""}) and set(b).issubset({""0"", ""1""}), ""invalid inputs""
    
    result = []
    for x, y in zip(a, b):
        if x == y:
            result.append('0')
        else:
            result.append('1')
    return ''.join(result)",True,True,True,,pass,pass,3,3,405,405
HumanEval/110,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,exchange,"def exchange(lst1, lst2):
    odd_in_lst1 = sum(1 for x in lst1 if x % 2 != 0)
    even_in_lst2 = sum(1 for x in lst2 if x % 2 == 0)
    if odd_in_lst1 <= even_in_lst2:
        return ""YES""
    else:
        return ""NO""",True,True,True,,pass,pass,7,7,1000,1000
HumanEval/111,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,histogram,"def histogram(test):
    if not test:
        return {}
    letters = test.split()
    counts = {}
    for ch in letters:
        counts[ch] = counts.get(ch, 0) + 1
    max_count = max(counts.values()) if counts else 0
    result = {k: v for k, v in counts.items() if v == max_count}
    return result",True,True,True,,pass,pass,8,8,655,655
HumanEval/112,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,reverse_delete,"def reverse_delete(s, c):
    assert isinstance(s, str) and isinstance(c, str), ""invalid inputs""
    chars_to_delete = set(c)
    result_chars = [ch for ch in s if ch not in chars_to_delete]
    result_str = ''.join(result_chars)
    is_palindrome = result_str == result_str[::-1]
    return (result_str, is_palindrome)",True,True,True,,pass,pass,9,9,997,997
HumanEval/113,m1_deepseek,DeepSeek,DeepSeek V3.2,V3.2,humaneval_plus,fc,1,odd_count,"def odd_count(lst):
    result = []
    for i, s in enumerate(lst):
        count = sum(1 for ch in s if int(ch) % 2 == 1)
        # Replace all 'i' with count in the template
        template = ""the number of odd elements in the string i of the input.""
        replaced = template.replace('i', str(count))
        result.append(replaced)
    return result",True,True,True,,pass,pass,3,3,983,983
